Name,Value.gain,Value.bw,Value.constraint_gain_constraint,Value.constraint_pm_constraint,Value.LM1,Value.LM2,Value.LM3,Value.WM1,Value.WM2,Value.WM3,Value.Rb,Value.Vb
1690,-0.591498,-0.12788434,-32.53239,-12.9936881643434,3.47784003158223E-07,1.15825445267076E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.686351356962512
1691,-0.588742181818182,-0.13392148,-32.38082,-13.0866553874535,3.62042038620901E-07,1.15332415898525E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.655797904321387
1692,-0.621845636363636,-0.10613966,-34.20151,-13.9635112496817,4.57866624289695E-07,1.13902784885204E-06,1.03659560900139E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1693,-0.521903272727273,-0.05352526,-28.70468,-35.0507530753862,2.38971485850933E-07,1.85907401178059E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.14871886873727E-05,8597.25192286816,0.644643597335363
1694,-0.363462181818182,-0.3734754,-19.99042,-29.3951022406813,1.33237823963211E-07,1.18927902533459E-06,3.77505334809183E-07,9.74705278155888E-05,9.55120924159402E-05,3.28737134777106E-05,105.066228461579,0.482411362757593
1695,-0.665067636363636,-0.07187328,-36.57872,-22.6819907578253,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,7.54068638470716E-05,6.6739221636223E-06,2721.99026758748,0.641304387432982
1696,-0.482427636363636,-0.1833647,-26.53352,-26.9144845701122,2.09770414816309E-07,1.24315597713996E-06,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,327.60343817383,0.686351356962512
1697,-0.540530363636364,-0.17740758,-29.72917,-21.8883539759662,4.09965489269552E-07,1.93924054134383E-07,6.24057560333273E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.655797904321387
1698,-0.563531454545455,-0.06353932,-30.99423,-33.5451964890496,5.9448531797899E-07,1.58509414969234E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,3.04776001366825E-05,3981.35236113993,0.62266229467584
1699,-0.608085454545454,-0.10784094,-33.4447,-13.022787547815,5.14810414892528E-07,7.5696251811738E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1700,-0.5688,-0.13894742,-31.284,-12.4321420292879,3.54723121989338E-07,7.07082740986846E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
1701,-0.490240545454545,-0.03610756,-26.96323,-37.0711126214496,2.14983246085642E-07,6.23616131139829E-07,1.03063917210573E-06,1.12724224686938E-05,9.63778304489418E-05,3.53355710634402E-06,3981.35236113993,0.730793877415552
1702,-0.551457272727273,-0.1381847,-30.33015,-14.5914721994608,5.06644193584066E-07,1.85907401178059E-07,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1703,-0.482583818181818,-0.2380102,-26.54211,-28.2153548320221,2.3236442423096E-07,7.5696251811738E-07,3.77505334809183E-07,9.74705278155888E-05,8.54250086296184E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1704,-0.516743454545455,-0.15204938,-28.42089,-28.3538907082131,2.7191150176099E-07,2.48637683904001E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.797403457512887
1705,-0.595418363636364,-0.11799912,-32.74801,-21.4210826496708,4.57866624289695E-07,1.14818493067914E-06,6.24057560333273E-07,9.74705278155888E-05,9.20812569495381E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1706,-0.522421636363636,-0.08444746,-28.73319,-32.179614815748,2.7191150176099E-07,1.58509414969234E-07,4.41112705792049E-07,9.74705278155888E-05,5.37203419060617E-05,4.24089881786263E-05,3462.16743917954,0.655797904321387
1707,-0.579152,-0.14392124,-31.85336,-15.9525320667749,3.62042038620901E-07,1.24315597713996E-06,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1708,-0.590934,-0.12158882,-32.50137,-12.003595603708,4.10788028988886E-07,8.90535663637687E-07,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,8.47425001478538E-06,105.066228461579,0.644643597335363
1709,-0.565591636363636,-0.12042664,-31.10754,-10.9317330977972,5.14810414892528E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
1710,-0.572407636363636,-0.1326926,-31.48242,-15.2305464905929,4.10788028988886E-07,8.96548958772868E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.641304387432982
1711,-0.529067818181818,-0.16972388,-29.09873,-14.3591926741465,3.96516795518782E-07,1.93924054134383E-07,1.03659560900139E-06,9.74705278155888E-05,9.27136973908494E-05,3.28737134777106E-05,105.066228461579,0.58421347999936
1712,-0.560395818181818,-0.0404703,-30.82177,-33.2956548985068,4.10474652126431E-07,1.15825445267076E-06,9.8921269284444E-07,1.79857515429018E-05,6.07606982262521E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1713,-0.638054545454546,-0.09365882,-35.093,-11.9561502124634,4.57866624289695E-07,1.14818493067914E-06,1.2092744278634E-06,9.74705278155888E-05,8.94282327858298E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
1714,-0.694960181818182,-0.04247586,-38.22281,-22.7955099922209,5.14810414892528E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,7109.71920221679,0.708799225186819
1715,-0.00393215818181818,-0.002193262,-0.2162687,35,8.43470328200899E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.78287698266748E-07,4768.24191988015,0.688724193364027
1716,-0.634148181818182,-0.0964566,-34.87815,-10.9027270339813,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1717,-0.679356727272727,-0.04400696,-37.36462,-14.3160093223356,8.43470328200899E-07,7.5696251811738E-07,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.797403457512887
1718,-0.605451454545455,-0.11981784,-33.29983,-11.8970641666507,4.10474652126431E-07,1.28195178888444E-06,1.15606267343377E-06,9.74705278155888E-05,9.55120924159402E-05,9.93398446698944E-06,105.066228461579,0.644643597335363
1719,-0.583065090909091,-0.08092922,-32.06858,-23.6071629966465,4.10788028988886E-07,1.1213623037421E-06,9.8921269284444E-07,4.41344764605897E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1720,-0.643790181818182,-0.05084798,-35.40846,-27.5838315690159,6.69874834687596E-07,1.24315597713996E-06,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,3.701453096112E-06,3981.35236113993,0.730793877415552
1721,-0.649627818181818,-0.08505956,-35.72953,-12.1146962336859,5.06644193584066E-07,1.13902784885204E-06,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,6.04791963619607E-06,279.04386477687,0.700500761097799
1722,-0.619283636363636,-0.10315168,-34.0606,-14.8824938095311,5.14810414892528E-07,7.5696251811738E-07,1.03659560900139E-06,9.74705278155888E-05,9.61969140145072E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1723,-0.662945272727273,-0.06095978,-36.46199,-22.3730012400661,4.57866624289695E-07,7.53267530914059E-07,1.22284731029037E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,3981.35236113993,0.708799225186819
1724,-0.510282,-0.2255316,-28.06551,-23.0944252102942,3.02170132559478E-07,3.57262865409653E-07,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1725,-0.377595454545455,-0.2283704,-20.76775,-24.4128722265311,1.33237823963211E-07,1.09782793404552E-06,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.688724193364027
1726,-0.661075818181818,-0.07437742,-36.35917,-21.5645704245023,4.57866624289695E-07,1.93924054134383E-07,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,2715.31505579516,0.700500761097799
1727,-0.550735636363636,-0.1688904,-30.29046,-16.3264608518386,3.47784003158223E-07,1.24315597713996E-06,8.47466738876054E-07,9.74705278155888E-05,9.55120924159402E-05,1.02087069393529E-05,105.066228461579,0.558271603719582
1728,-0.696931818181818,-0.0319078,-38.33125,-20.0026062599613,8.66782662173705E-07,9.65894589067082E-07,1.2826978415949E-06,9.74705278155888E-05,9.61969140145072E-05,1.07899110625032E-05,3742.75797392885,0.797403457512887
1729,-0.607589818181818,-0.11693346,-33.41744,-14.0733179768626,4.57866624289695E-07,1.23513980412098E-06,1.04651480811341E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1730,-0.561744545454545,-0.16279002,-30.89595,-17.1562209104713,3.47784003158223E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.27136973908494E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1731,-0.462136909090909,-0.10004476,-25.41753,-35.7335966003861,1.02908457479308E-06,1.85907401178059E-07,2.96122956834743E-07,9.74705278155888E-05,8.91927602440567E-05,1.07899110625032E-05,105.066228461579,0.58421347999936
1732,-0.636173272727273,-0.07924384,-34.98953,-20.3013846312047,4.10788028988886E-07,1.17962948539925E-06,1.08918119830822E-06,9.74705278155888E-05,2.97249456625094E-05,9.59591198082565E-06,330.510969680946,0.655797904321387
1733,-0.543623818181818,-0.13742888,-29.89931,-14.9412858097937,3.62042038620901E-07,8.96548958772868E-07,9.8921269284444E-07,9.74705278155888E-05,9.27136973908494E-05,5.55431707169376E-06,105.066228461579,0.644643597335363
1734,-0.59244,-0.13003892,-32.5842,-12.1918171589205,3.62042038620901E-07,1.23513980412098E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1735,-0.581393454545455,-0.14186014,-31.97664,-17.6292357884753,4.10474652126431E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1736,-0.625832545454545,-0.04870148,-34.42079,-23.5520954987262,4.10788028988886E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.73568053506647E-05,3369.20764984867,0.708799225186819
1737,-0.662514363636364,-0.06341122,-36.43829,-20.4835315054082,6.69874834687596E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,2556.65492692745,0.656264841462184
1738,-0.579326363636364,-0.14448828,-31.86295,-14.5995379301735,3.62042038620901E-07,1.09782793404552E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.637468955008691
1739,-0.645011818181818,-0.06727364,-35.47565,-16.0587039187882,8.16736553508066E-07,8.94798955731514E-07,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
1740,-0.545728545454546,-0.14496916,-30.01507,-13.6343142087166,2.7191150176099E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,1.02087069393529E-05,327.60343817383,0.708799225186819
1741,-0.69964,-0.04524252,-38.4802,-22.5574953008237,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,6268.00031213353,0.708799225186819
1742,-0.609193090909091,-0.0896986,-33.50562,-24.4747313110649,5.14810414892528E-07,1.23513980412098E-06,5.64992632377823E-07,9.74705278155888E-05,7.07429404492924E-05,5.55431707169376E-06,105.066228461579,0.729350509324638
1743,-0.691806,-0.04295308,-38.04933,-19.8815658312196,9.6567001506521E-07,7.53267530914059E-07,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,4.22073926610503E-06,2721.99026758748,0.708799225186819
1744,-0.605526363636364,-0.04972426,-33.30395,-32.1482603636422,9.2670993575615E-07,4.84720194845137E-07,6.85254716091663E-07,8.89993679219839E-05,9.61969140145072E-05,1.07899110625032E-05,4524.68260686294,0.429526642967252
1745,-0.580886909090909,-0.14279318,-31.94878,-14.7916653301617,3.62042038620901E-07,1.07574589554731E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,127.40270824034,0.641304387432982
1746,-0.60091,-0.12387094,-33.05005,-13.3141517685112,4.10788028988886E-07,1.04565260568136E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,8.47425001478538E-06,105.066228461579,0.656264841462184
1747,-0.544722,-0.15310712,-29.95971,-15.1042210760502,4.10474652126431E-07,1.23513980412098E-06,1.09662553190686E-06,9.74705278155888E-05,9.63778304489418E-05,3.28737134777106E-05,105.066228461579,0.445043660592035
1748,-0.672178909090909,-0.0549333,-36.96984,-20.7121361996063,4.57866624289695E-07,1.24315597713996E-06,1.2092744278634E-06,9.74705278155888E-05,1.85685085199562E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
1749,-0.586160545454545,-0.12668318,-32.23883,-20.3604845390662,4.10474652126431E-07,1.23299598485027E-06,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.688724193364027
1750,-0.693945818181818,-0.05311596,-38.16702,-17.5016339849662,6.69874834687596E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,2715.31505579516,0.688724193364027
1751,-0.628663090909091,-0.1003091,-34.57647,-14.3474562405948,4.57866624289695E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,8.17406956669609E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1752,-0.568614,-0.0987516,-31.27377,-9.63284217579525,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,5.55431707169376E-06,105.066228461579,0.705321683448395
1753,-0.667019636363636,-0.0524225,-36.68608,-15.4186364786371,9.6567001506521E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,8.91927602440567E-05,5.55431707169376E-06,105.066228461579,0.708799225186819
1754,-0.634208181818182,-0.09359172,-34.88145,-15.0490425065776,4.57866624289695E-07,1.24476737353154E-06,1.22284731029037E-06,9.74705278155888E-05,5.60050439125489E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
1755,-0.616617454545455,-0.10953768,-33.91396,-10.8179713955521,4.10474652126431E-07,1.13902784885204E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.678795970863178
1756,-0.362271818181818,-0.2609262,-19.92495,-37.1435678979942,3.96516795518782E-07,1.41059788264506E-07,2.78512237527546E-07,9.74705278155888E-05,8.3464555782482E-05,9.59591198082565E-06,105.066228461579,0.445043660592035
1757,-0.230775818181818,-0.11274382,-12.69267,-42.7055204057741,3.47784003158223E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.36677574911795E-05,3.701453096112E-06,105.066228461579,0.616074885561431
1758,-0.502911818181818,-0.221072,-27.66015,-28.4202325044131,3.62042038620901E-07,1.58509414969234E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1759,-0.558382181818182,-0.1669734,-30.71102,-17.1616822696604,3.47784003158223E-07,8.75955073783396E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.617189115794657
1760,-0.550042,-0.1763797,-30.25231,-20.6802402045553,3.62042038620901E-07,7.5696251811738E-07,6.85254716091663E-07,9.74705278155888E-05,9.61969140145072E-05,9.59591198082565E-06,105.066228461579,0.616074885561431
1761,-0.688732363636364,-0.05790644,-37.88028,-16.6116692152844,5.9448531797899E-07,7.5696251811738E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.701453096112E-06,2157.48173067053,0.730793877415552
1762,-0.343908,-0.08382884,-18.91494,-24.8938602724623,4.10474652126431E-07,7.07082740986846E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,3.53355710634402E-06,105.066228461579,0.708799225186819
1763,-0.595158,-0.1290252,-32.73369,-15.6395076869363,4.10788028988886E-07,1.00110015056809E-06,9.8921269284444E-07,9.74705278155888E-05,8.54250086296184E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1764,-0.592935818181818,-0.13115844,-32.61147,-14.405094432139,4.10474652126431E-07,9.74776513894923E-07,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1765,-0.532249818181818,-0.18746852,-29.27374,-21.57351435727,2.89703797511173E-07,4.39276523549031E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.700500761097799
1766,-0.615504727272727,-0.019310294,-33.85276,-34.6490075889522,9.6567001506521E-07,3.91788243367897E-07,3.77505334809183E-07,9.74705278155888E-05,4.49753442567746E-06,4.22073926610503E-06,5554.90794856728,0.779924832636523
1767,-0.607961272727273,-0.11606294,-33.43787,-10.5920482506307,4.10474652126431E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1768,-0.584198363636364,-0.08830084,-32.13091,-17.5881773130798,8.66782662173705E-07,1.85907401178059E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1769,-0.547024363636364,-0.17658868,-30.08634,-17.4265690097306,3.2438739995621E-07,5.40162883960507E-07,8.59915626105646E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
1770,-0.666594363636364,-0.06835268,-36.66269,-18.8271225115869,5.14810414892528E-07,1.09782793404552E-06,1.1401853819959E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2157.48173067053,0.700500761097799
1771,-0.642785272727273,-0.09014184,-35.35319,-11.5427422360162,4.57866624289695E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,327.60343817383,0.700500761097799
1772,-0.589667818181818,-0.12624838,-32.43173,-15.0033135546557,4.57866624289695E-07,4.69708557200174E-07,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,8.08769997071314E-06,105.066228461579,0.666154239574322
1773,-0.592970545454545,-0.13062796,-32.61338,-13.497076845553,4.10788028988886E-07,1.2107979174346E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1774,-0.57217,-0.07017058,-31.46935,-33.0134349753773,3.2438739995621E-07,1.93924054134383E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,5400.67337890524,0.62266229467584
1775,-0.411983090909091,-0.15866312,-22.65907,-22.9537259829061,3.47784003158223E-07,4.71776224774216E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.62266229467584
1776,-0.707594727272727,-0.02906812,-38.91771,-20.1343553715,8.43470328200899E-07,1.93924054134383E-07,8.47466738876054E-07,9.74705278155888E-05,6.34851919290639E-05,9.78287698266748E-07,8806.83085869686,0.641304387432982
1777,-0.658116727272727,-0.07880024,-36.19642,-21.6243728529761,5.06644193584066E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,2157.48173067053,0.671533717862347
1778,-0.294676,-0.08916958,-16.20718,-31.9478890185955,5.14810414892528E-07,5.20610118567983E-07,1.23317236886335E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,279.04386477687,0.617189115794657
1779,-0.604173818181818,-0.11834214,-33.22956,-10.9518776358998,4.10474652126431E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1780,-0.674928909090909,-0.06504936,-37.12109,-17.3612919915677,5.14810414892528E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,5.55431707169376E-06,2157.48173067053,0.700500761097799
1781,-0.480977090909091,-0.2689042,-26.45374,-28.1104794492032,2.7191150176099E-07,1.93924054134383E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1782,-0.531936181818182,-0.15569668,-29.25649,-11.4735676180382,2.7191150176099E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,1.02087069393529E-05,105.066228461579,0.700500761097799
1783,-0.601480545454545,-0.12167104,-33.08143,-15.3319691174087,4.57866624289695E-07,1.09782793404552E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
1784,-0.557500363636364,-0.16125728,-30.66252,-21.8474737073537,3.62042038620901E-07,9.31357190005202E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.656264841462184
1785,-0.602995090909091,-0.12178896,-33.16473,-11.9966306170597,4.09965489269552E-07,1.23513980412098E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1786,-0.508618727272727,-0.2058034,-27.97403,-27.2363274554089,4.10788028988886E-07,1.58509414969234E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
1787,-0.634071818181818,-0.09531032,-34.87395,-11.010117992929,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.700500761097799
1788,-0.611722181818182,-0.10158068,-33.64472,-18.3828812856433,5.06644193584066E-07,1.23513980412098E-06,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.700500761097799
1789,-0.420648363636364,-0.3490206,-23.13566,-33.640309276119,2.09770414816309E-07,1.93924054134383E-07,2.78512237527546E-07,9.74705278155888E-05,9.63778304489418E-05,2.64663926514114E-05,105.066228461579,0.644643597335363
1790,-0.666868545454546,-0.07115304,-36.67777,-15.0047922524716,5.14810414892528E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,5.37655336687684E-05,6.04791963619607E-06,279.04386477687,0.708799225186819
1791,-0.649086545454545,-0.0638331,-35.69976,-23.1739214450119,4.10474652126431E-07,1.23513980412098E-06,1.1401853819959E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,4119.91929051719,0.655797904321387
1792,-0.585112545454545,-0.13440298,-32.18119,-11.378491791158,3.62042038620901E-07,1.28195178888444E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
1793,-0.561082909090909,-0.14061352,-30.85956,-24.0952705141224,4.57866624289695E-07,3.57262865409653E-07,5.78782850629977E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.700500761097799
1794,-0.521260181818182,-0.17187054,-28.66931,-15.5123527214004,3.62042038620901E-07,1.93924054134383E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
1795,-0.657279818181818,-0.04881376,-36.15039,-25.1306833579069,4.10474652126431E-07,1.24315597713996E-06,1.15606267343377E-06,9.74705278155888E-05,4.35564488352456E-05,9.59591198082565E-06,5353.91058039273,0.655797904321387
1796,-0.592146181818182,-0.12511248,-32.56804,-19.97230138681,4.10474652126431E-07,1.24315597713996E-06,6.458249565011E-07,9.74705278155888E-05,9.55120924159402E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
1797,-0.649511272727273,-0.0846463,-35.72312,-12.5419378420688,5.14810414892528E-07,1.00110015056809E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,293.028474806668,0.708799225186819
1798,-0.569012545454546,-0.1378866,-31.29569,-12.1349545741266,3.62042038620901E-07,8.75955073783396E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
1799,-0.661656,-0.03884606,-36.39108,-29.0251545613322,6.59154969958286E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.20812569495381E-05,1.02087069393529E-05,8473.42768733532,0.62266229467584
1800,-0.507569272727273,-0.2280096,-27.91631,-21.4120896830967,3.02170132559478E-07,1.85907401178059E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
1801,-0.642218,-0.04406804,-35.32199,-26.8977651875972,5.9448531797899E-07,2.63446442308953E-07,1.2826978415949E-06,3.69070829060182E-05,7.4044863143001E-05,2.79330483274865E-06,2721.99026758748,0.700500761097799
1802,-0.591851636363636,-0.04505388,-32.55184,-25.4354215914289,2.7191150176099E-07,1.24315597713996E-06,1.2092744278634E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,8560.08158529041,0.644643597335363
1803,-0.450376909090909,-0.262472,-24.77073,-31.605371994727,2.3236442423096E-07,1.85907401178059E-07,3.77505334809183E-07,7.37527384530924E-05,9.27136973908494E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
1804,-0.640592,-0.08697784,-35.23256,-12.5891092462112,5.14810414892528E-07,1.24476737353154E-06,1.22284731029037E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,136.17572734222,0.708799225186819
1805,-0.618891636363636,-0.10658874,-34.03904,-12.5297907440653,4.57866624289695E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,327.60343817383,0.62266229467584
1806,-0.582124727272727,-0.0980846,-32.01686,-9.37314513862812,5.14810414892528E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.20812569495381E-05,5.55431707169376E-06,105.066228461579,0.708799225186819
1807,-0.608730909090909,-0.06654896,-33.4802,-11.445984245782,4.9697443519814E-07,1.12313419578353E-06,1.2826978415949E-06,7.5667158127271E-05,9.63778304489418E-05,4.87958609430862E-05,327.60343817383,0.700500761097799
1808,-0.670064181818182,-0.03509002,-36.85353,-22.047429643737,4.10474652126431E-07,1.24476737353154E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,8806.83085869686,0.797403457512887
1809,-0.618633818181818,-0.10260758,-34.02486,-15.6317885785661,4.57866624289695E-07,1.24476737353154E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.708799225186819
1810,-0.735418909090909,-0.02480484,-40.44804,-15.4790128791092,8.43470328200899E-07,1.23513980412098E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.78287698266748E-07,7422.15330928878,0.797403457512887
